toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRORATA_PROFIT_USD,MAXPROFIT_USD,TTL_BALANCE_BTC_IN,TTL_BALANCE_US_IN,proceed,description
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_29_153801,812,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_29_438683,813,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_29_721455,814,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_30_012190,815,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_30_302666,816,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_30_648620,817,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_30_935030,818,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_31_224563,819,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_31_504849,820,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_31_802977,821,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_32_105476,822,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_32_389595,823,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_32_674992,824,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_32_966850,825,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_33_292254,826,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_33_604854,827,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.45,7018.6,0.0007,0.0008,7015.535685,7024.219375500401,-8.683690500401099,70.15535685,70.24219375500401,-0.08683690500401099,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_33_892102,828,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.51,7018.6,0.0007,0.0008,7015.595643,7024.219375500401,-8.623732500401275,70.15595643,70.24219375500401,-0.08623732500401275,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_34_171887,829,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.57,7018.6,0.0007,0.0008,7015.6556009999995,7024.219375500401,-8.56377450040145,70.15655601,70.24219375500401,-0.08563774500401451,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_34_460645,830,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.71,7018.6,0.0007,0.0008,7015.795502999999,7024.219375500401,-8.423872500401558,70.15795503,70.24219375500401,-0.08423872500401558,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_34_737785,831,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.38,7018.6,0.0007,0.0008,7014.466434,7024.219375500401,-9.752941500400993,70.14466434,70.24219375500401,-0.09752941500400994,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_35_040049,832,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_35_327667,833,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_35_686557,834,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_35_968306,835,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_36_296338,836,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_36_587389,837,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.76,7018.6,0.0007,0.0008,7014.846168,7024.219375500401,-9.373207500400895,70.14846168,70.24219375500401,-0.09373207500400894,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_36_898499,838,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.74,7018.6,0.0007,0.0008,7014.826182,7024.219375500401,-9.39319350040114,70.14826182,70.24219375500401,-0.0939319350040114,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_37_220787,839,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.74,7018.6,0.0007,0.0008,7014.826182,7024.219375500401,-9.39319350040114,70.14826182,70.24219375500401,-0.0939319350040114,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_37_521073,840,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.74,7018.6,0.0007,0.0008,7014.826182,7024.219375500401,-9.39319350040114,70.14826182,70.24219375500401,-0.0939319350040114,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_37_824677,841,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.26,7018.6,0.0007,0.0008,7015.345818,7024.219375500401,-8.873557500401148,70.15345818,70.24219375500401,-0.08873557500401148,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_38_125515,842,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.39,7018.6,0.0007,0.0008,7015.475727,7024.219375500401,-8.743648500400923,70.15475727,70.24219375500401,-0.08743648500400923,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_38_415259,843,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.36,7018.6,0.0007,0.0008,7015.445747999999,7024.219375500401,-8.773627500401744,70.15445747999999,70.24219375500401,-0.08773627500401744,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_38_707876,844,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.2,7018.6,0.0007,0.0008,7015.28586,7024.219375500401,-8.933515500400972,70.1528586,70.24219375500401,-0.08933515500400972,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_39_011576,845,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.51,7018.6,0.0007,0.0008,7015.595643,7024.219375500401,-8.623732500401275,70.15595643,70.24219375500401,-0.08623732500401275,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_39_308953,846,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.71,7018.6,0.0007,0.0008,7015.795502999999,7024.219375500401,-8.423872500401558,70.15795503,70.24219375500401,-0.08423872500401558,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_39_600103,847,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.06,7018.6,0.0007,0.0008,7015.145958,7024.219375500401,-9.073417500400865,70.15145958000001,70.24219375500401,-0.09073417500400865,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_39_890208,848,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.76,7018.6,0.0007,0.0008,7014.846168,7024.219375500401,-9.373207500400895,70.14846168,70.24219375500401,-0.09373207500400894,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_40_175865,849,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.79,7018.6,0.0007,0.0008,7014.876147,7024.219375500401,-9.343228500400983,70.14876147,70.24219375500401,-0.09343228500400982,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_40_469773,850,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.28,7018.6,0.0007,0.0008,7015.365803999999,7024.219375500401,-8.853571500401813,70.15365804,70.24219375500401,-0.08853571500401813,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_40_766356,851,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.77,7018.6,0.0007,0.0008,7014.856161000001,7024.219375500401,-9.363214500400318,70.14856161,70.24219375500401,-0.09363214500400319,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_41_056026,852,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.77,7018.6,0.0007,0.0008,7014.856161000001,7024.219375500401,-9.363214500400318,70.14856161,70.24219375500401,-0.09363214500400319,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_41_355551,853,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.78,7018.6,0.0007,0.0008,7014.866153999999,7024.219375500401,-9.35322150040156,70.14866153999999,70.24219375500401,-0.0935322150040156,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_41_664948,854,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_41_976825,855,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.75,7018.6,0.0007,0.0008,7014.8361749999995,7024.219375500401,-9.383200500401472,70.14836174999999,70.24219375500401,-0.09383200500401472,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_42_266485,856,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.76,7018.6,0.0007,0.0008,7014.846168,7024.219375500401,-9.373207500400895,70.14846168,70.24219375500401,-0.09373207500400894,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_42_551207,857,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.78,7018.6,0.0007,0.0008,7014.866153999999,7024.219375500401,-9.35322150040156,70.14866153999999,70.24219375500401,-0.0935322150040156,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_42_842346,858,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.07,7018.6,0.0007,0.0008,7015.155951,7024.219375500401,-9.063424500401197,70.15155951,70.24219375500401,-0.09063424500401197,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_43_140575,859,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.3,7018.6,0.0007,0.0008,7015.38579,7024.219375500401,-8.833585500400659,70.1538579,70.24219375500401,-0.08833585500400659,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_43_448782,860,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.53,7018.6,0.0007,0.0008,7015.615629,7024.219375500401,-8.60374650040103,70.15615629,70.24219375500401,-0.0860374650040103,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_43_744677,861,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.29,7018.6,0.0007,0.0008,7015.375797,7024.219375500401,-8.843578500401236,70.15375797,70.24219375500401,-0.08843578500401236,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_44_052718,862,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.47,7018.6,0.0007,0.0008,7015.555671,7024.219375500401,-8.663704500400854,70.15555671,70.24219375500401,-0.08663704500400854,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_44_344437,863,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.66,7018.6,0.0007,0.0008,7015.745537999999,7024.219375500401,-8.473837500401714,70.15745537999999,70.24219375500401,-0.08473837500401714,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_44_647420,864,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.91,7018.6,0.0007,0.0008,7015.995363,7024.219375500401,-8.224012500400931,70.15995363,70.24219375500401,-0.08224012500400932,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_44_956223,865,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7021.09,7018.6,0.0007,0.0008,7016.1752369999995,7024.219375500401,-8.04413850040146,70.16175237,70.24219375500401,-0.0804413850040146,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_45_252163,866,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.96,7018.6,0.0007,0.0008,7015.046028,7024.219375500401,-9.173347500401178,70.15046028,70.24219375500401,-0.09173347500401179,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_45_595905,867,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.96,7018.6,0.0007,0.0008,7015.046028,7024.219375500401,-9.173347500401178,70.15046028,70.24219375500401,-0.09173347500401179,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_45_874486,868,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.96,7018.6,0.0007,0.0008,7015.046028,7024.219375500401,-9.173347500401178,70.15046028,70.24219375500401,-0.09173347500401179,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_46_168848,869,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.96,7018.6,0.0007,0.0008,7015.046028,7024.219375500401,-9.173347500401178,70.15046028,70.24219375500401,-0.09173347500401179,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_46_455479,870,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.96,7018.6,0.0007,0.0008,7015.046028,7024.219375500401,-9.173347500401178,70.15046028,70.24219375500401,-0.09173347500401179,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_46_735180,871,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.76,7018.6,0.0007,0.0008,7014.846168,7024.219375500401,-9.373207500400895,70.14846168,70.24219375500401,-0.09373207500400894,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_47_018845,872,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7019.76,7018.6,0.0007,0.0008,7014.846168,7024.219375500401,-9.373207500400895,70.14846168,70.24219375500401,-0.09373207500400894,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_47_298394,873,BTC,USDT,Binance,Kucoin,0.0528608914912684,371.22644698,0.0461101348349976,323.83839345,7019.99,7018.7,0.00075,0.0008,7014.725007499999,7024.319455564451,-9.59444806445208,70.14725007499999,70.24319455564452,-0.09594448064452081,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_47_595577,874,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.0,7018.7,0.0007,0.0008,7015.085999999999,7024.319455564451,-9.233455564452015,70.15086,70.24319455564452,-0.09233455564452016,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_47_890852,875,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.0,7018.7,0.0007,0.0008,7015.085999999999,7024.319455564451,-9.233455564452015,70.15086,70.24319455564452,-0.09233455564452016,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_48_186231,876,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.27,7018.7,0.0007,0.0008,7015.355811,7024.319455564451,-8.963644564450988,70.15355811,70.24319455564452,-0.08963644564450989,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_48_471847,877,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7020.93,7018.7,0.0007,0.0008,7016.015349,7024.319455564451,-8.304106564451104,70.16015349,70.24319455564452,-0.08304106564451104,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_48_760998,878,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7021.42,7018.8,0.0007,0.0008,7016.505005999999,7024.419535628504,-7.9145296285041695,70.16505006,70.24419535628503,-0.0791452962850417,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_49_063746,879,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7021.61,7019.1,0.0007,0.0008,7016.6948729999995,7024.719775820657,-8.02490282065719,70.16694873,70.24719775820657,-0.0802490282065719,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f921580f5c0>,20_04_20__13_19_49_379395,880,BTC,USDT,HitBtc,Kucoin,0.0911041162563843,640.27835905,0.0461101348349976,323.83839345,7021.58,7019.1,0.0007,0.0008,7016.664894,7024.719775820657,-8.054881820657101,70.16664894,70.24719775820657,-0.08054881820657102,-0.06962643539632155,0.1900751425826503,1335.3431994799998,False,threshold
